    7 2801    0 MOL        7   2801
                  -1.3381074E+00  -1.8897260E-06   3.3472716E-02   6 c3  C1   
                  -2.1031970E+00  -1.6639302E+00  -9.1891895E-01   1 h1  H1   
                  -2.0302838E+00  -1.6440616E-04   1.9910720E+00   1 h1  H2   
                  -2.1031573E+00   1.6641135E+00  -9.1862226E-01   1 h1  H3   
                   1.4178387E+00  -1.8897260E-06  -2.3080546E-01   7 n3  N1   
                   2.1701991E+00   1.5375850E+00   6.3063558E-01   1 hn  H4   
                   2.1702086E+00  -1.5375831E+00   6.3063558E-01   1 hn  H5   
   1.2121000E-02  -1.7241104E-01   2.5525171E+00   2.8395722E+00
   1.2122000E-02  -1.7241104E-01  -2.5525190E+00   2.8395722E+00
   1.4547000E-02  -1.6804388E-01   3.0852007E+00   2.2382104E+00
   9.0780000E-03  -9.4038056E-01   3.2755641E+00   2.2382104E+00
   5.5380000E-03  -1.7358324E+00   3.2755641E+00   2.2382104E+00
   5.5380000E-03  -1.7358324E+00  -3.2755679E+00   2.2382104E+00
   9.0780000E-03  -9.4038056E-01  -3.2755679E+00   2.2382104E+00
   1.4547000E-02  -1.6804388E-01  -3.0852044E+00   2.2382104E+00
   1.3992000E-02  -3.5725459E-01   3.5327067E+00   1.5521227E+00
   8.5910000E-03  -1.1396144E+00   3.6609680E+00   1.5521227E+00
   2.1720000E-03  -3.9998564E+00   2.5213423E+00   1.5521227E+00
   2.1710000E-03  -3.9998564E+00  -2.5213461E+00   1.5521227E+00
   8.5900000E-03  -1.1396144E+00  -3.6609718E+00   1.5521227E+00
   1.3991000E-02  -3.5725459E-01  -3.5327105E+00   1.5521227E+00
   2.9100000E-03  -5.0517818E+00   1.1651710E+00   8.0767267E-01
   3.0740000E-03  -5.2103090E+00   3.9376220E-01   8.0767267E-01
   3.0740000E-03  -5.2103090E+00  -3.9376598E-01   8.0767267E-01
   2.9100000E-03  -5.0517818E+00  -1.1651748E+00   8.0767267E-01
   3.2090000E-03  -5.2302797E+00   7.7419995E-01   3.3472716E-02
   3.0630000E-03  -5.3065320E+00  -1.8897260E-06   3.3472716E-02
   3.2090000E-03  -5.2302797E+00  -7.7420373E-01   3.3472716E-02
   2.8130000E-03  -5.2103090E+00   3.9376220E-01  -7.4072912E-01
   2.8130000E-03  -5.2103090E+00  -3.9376598E-01  -7.4072912E-01
   2.0340000E-03  -4.9829599E+00   3.9640026E-01  -1.4851772E+00
   2.0350000E-03  -4.9829599E+00  -3.9640404E-01  -1.4851772E+00
   4.1100000E-04  -4.6377315E+00  -1.8897260E-06  -2.1712668E+00
  -1.2790000E-03  -4.1442069E+00  -1.8897260E-06  -2.7726268E+00
  -6.0480000E-03  -2.8567574E+00  -1.8897260E-06  -3.6328735E+00
  -2.6481000E-02  -5.6390557E-01  -1.8897260E-06  -3.8586995E+00
  -1.9509000E-02  -9.5100649E-01   6.7047667E-01  -3.8586995E+00
  -9.9210000E-03  -2.1123074E+00  -1.8897260E-06  -3.8586995E+00
  -1.9507000E-02  -9.5100649E-01  -6.7048045E-01  -3.8586995E+00
  -1.6117000E-02  -1.3381074E+00  -1.8897260E-06  -3.9349519E+00
   2.5660000E-03  -4.0118316E+00  -2.8457062E+00   1.3259603E+00
   3.3630000E-03  -3.4560386E+00  -3.4553829E+00   1.3259603E+00
   4.4230000E-03  -2.7175375E+00  -3.8231122E+00   1.3259603E+00
   6.0140000E-03  -1.8960660E+00  -3.8992341E+00   1.3259603E+00
   3.1270000E-03  -4.8218929E+00  -2.0737078E+00   6.6845088E-01
   3.6860000E-03  -4.5803254E+00  -2.8568518E+00   6.6845088E-01
   4.5480000E-03  -4.1186540E+00  -3.5340011E+00   6.6845088E-01
   5.3620000E-03  -3.4778990E+00  -4.0449849E+00   6.6845088E-01
   6.0870000E-03  -2.7149977E+00  -4.3444026E+00   6.6845088E-01
   7.0050000E-03  -1.8977328E+00  -4.4056467E+00   6.6845088E-01
   8.8520000E-03  -1.0987264E+00  -4.2232787E+00   6.6845088E-01
   1.3277000E-02  -3.8896986E-01  -3.8135011E+00   6.6845088E-01
   3.6120000E-03  -5.1697593E+00  -1.6639302E+00  -9.7235851E-02
   4.2820000E-03  -5.0652688E+00  -2.4576151E+00  -9.7235851E-02
   5.2440000E-03  -4.7589177E+00  -3.1972123E+00  -9.7235851E-02
   6.1440000E-03  -4.2715839E+00  -3.8323171E+00  -9.7235851E-02
   6.8070000E-03  -3.6364791E+00  -4.3196509E+00  -9.7235851E-02
   7.2050000E-03  -2.8968819E+00  -4.6260020E+00  -9.7235851E-02
   7.4710000E-03  -2.1031970E+00  -4.7304925E+00  -9.7235851E-02
   7.9410000E-03  -1.3095121E+00  -4.6260020E+00  -9.7235851E-02
   9.3060000E-03  -5.6991490E-01  -4.3196509E+00  -9.7235851E-02
   1.3126000E-02   6.5189877E-02  -3.8323171E+00  -9.7235851E-02
   3.3220000E-03  -5.2529035E+00  -1.2660295E+00  -9.1891895E-01
   4.2810000E-03  -5.2529035E+00  -2.0618309E+00  -9.1891895E-01
   5.4630000E-03  -5.0549943E+00  -2.8326293E+00  -9.1891895E-01
   6.5510000E-03  -4.6716143E+00  -3.5299949E+00  -9.1891895E-01
   7.3500000E-03  -4.1268516E+00  -4.1101087E+00  -9.1891895E-01
   7.7610000E-03  -3.4549350E+00  -4.5365197E+00  -9.1891895E-01
   7.7740000E-03  -2.6980827E+00  -4.7824354E+00  -9.1891895E-01
   7.4610000E-03  -1.9038536E+00  -4.8324054E+00  -9.1891895E-01
   6.9780000E-03  -1.1221476E+00  -4.6832871E+00  -9.1891895E-01
   6.5530000E-03  -4.0208645E-01  -4.3444517E+00  -9.1891895E-01
   6.5070000E-03   2.1108806E-01  -3.8371888E+00  -9.1891895E-01
   2.1340000E-03  -5.0652688E+00  -8.7024527E-01  -1.7406020E+00
   3.5050000E-03  -5.1697593E+00  -1.6639302E+00  -1.7406020E+00
   5.0100000E-03  -5.0652688E+00  -2.4576151E+00  -1.7406020E+00
   6.3430000E-03  -4.7589177E+00  -3.1972123E+00  -1.7406020E+00
   7.3020000E-03  -4.2715839E+00  -3.8323171E+00  -1.7406020E+00
   7.7570000E-03  -3.6364791E+00  -4.3196509E+00  -1.7406020E+00
   7.6400000E-03  -2.8968819E+00  -4.6260020E+00  -1.7406020E+00
   6.9200000E-03  -2.1031970E+00  -4.7304925E+00  -1.7406020E+00
   5.5560000E-03  -1.3095121E+00  -4.6260020E+00  -1.7406020E+00
   3.3720000E-03  -5.6991490E-01  -4.3196509E+00  -1.7406020E+00
  -2.5200000E-04   6.5189877E-02  -3.8323171E+00  -1.7406020E+00
   1.0400000E-04  -4.5803254E+00  -4.7100853E-01  -2.5062888E+00
   1.8880000E-03  -4.8218929E+00  -1.2541526E+00  -2.5062888E+00
   3.8160000E-03  -4.8218929E+00  -2.0737078E+00  -2.5062888E+00
   5.4560000E-03  -4.5803254E+00  -2.8568518E+00  -2.5062888E+00
   6.5580000E-03  -4.1186540E+00  -3.5340011E+00  -2.5062888E+00
   6.9460000E-03  -3.4778990E+00  -4.0449849E+00  -2.5062888E+00
   6.4890000E-03  -2.7149977E+00  -4.3444026E+00  -2.5062888E+00
   5.0480000E-03  -1.8977328E+00  -4.4056467E+00  -2.5062888E+00
   2.3420000E-03  -1.0987264E+00  -4.2232787E+00  -2.5062888E+00
  -2.3390000E-03  -3.8896986E-01  -3.8135011E+00  -2.5062888E+00
  -1.0593000E-02   1.6846907E-01  -3.2127250E+00  -2.5062888E+00
  -1.7350000E-03  -4.0118316E+00  -4.8215225E-01  -3.1638000E+00
   6.0500000E-04  -4.3098527E+00  -1.2514351E+00  -3.1638000E+00
   2.8490000E-03  -4.3098527E+00  -2.0764252E+00  -3.1638000E+00
   4.4840000E-03  -4.0118316E+00  -2.8457062E+00  -3.1638000E+00
   5.1820000E-03  -3.4560386E+00  -3.4553829E+00  -3.1638000E+00
