    5 2452    0 MOL        5   2452
                   1.8897260E-06   0.0000000E+00  -1.2020906E+00   6 c3  C1   
                  -1.8897260E-06  -0.0000000E+00   1.4226613E+00   9 f   F1   
                   9.3038202E-01   1.7169597E+00  -1.8637933E+00   1 h1  H1   
                   1.0217352E+00  -1.6642155E+00  -1.8638008E+00   1 h1  H2   
                  -1.9521153E+00  -5.2740363E-02  -1.8638103E+00   1 h1  H3   
  -1.3450000E-03   3.6663481E+00   0.0000000E+00   3.1656123E-01
  -1.0510000E-03   3.5806301E+00   7.8815558E-01   3.1656123E-01
   9.2000000E-05   3.3274862E+00   1.5394596E+00   3.1656123E-01
  -3.8000000E-05  -5.9314719E-01   3.6180486E+00   3.1656123E-01
  -1.1060000E-03  -1.3570538E+00   3.4059495E+00   3.1656123E-01
  -1.3340000E-03  -2.0575053E+00   3.0345938E+00   3.1656123E-01
  -7.7000000E-04  -2.6617490E+00   2.5213442E+00   3.1656123E-01
  -4.9500000E-04  -2.6617490E+00  -2.5213442E+00   3.1656123E-01
  -1.2700000E-03  -2.0575053E+00  -3.0345938E+00   3.1656123E-01
  -1.2370000E-03  -1.3570538E+00  -3.4059495E+00   3.1656123E-01
  -3.8900000E-04  -5.9314719E-01  -3.6180467E+00   3.1656123E-01
   5.1600000E-04   3.3274862E+00  -1.5394596E+00   3.1656123E-01
  -8.5000000E-04   3.5806301E+00  -7.8815558E-01   3.1656123E-01
   5.6440000E-03   3.8921741E+00   0.0000000E+00  -4.2788877E-01
   6.1230000E-03   3.8125014E+00   7.8348795E-01  -4.2788877E-01
   5.7720000E-03  -1.7140892E+00   3.4944095E+00  -4.2788877E-01
   5.8150000E-03  -2.3824210E+00   3.0778364E+00  -4.2788877E-01
   6.0490000E-03  -2.3824210E+00  -3.0778345E+00  -4.2788877E-01
   5.6580000E-03  -1.7140892E+00  -3.4944095E+00  -4.2788877E-01
   6.5940000E-03  -9.7558238E-01  -3.7679228E+00  -4.2788877E-01
   6.4850000E-03   3.8125014E+00  -7.8348795E-01  -4.2788877E-01
   9.7570000E-03   3.9684265E+00   0.0000000E+00  -1.2020906E+00
   1.0505000E-02   3.8921741E+00   7.7420184E-01  -1.2020906E+00
   1.0402000E-02  -1.5186499E+00   3.6663462E+00  -1.2020906E+00
   9.7760000E-03  -2.2047376E+00   3.2996241E+00  -1.2020906E+00
   9.9620000E-03  -2.2047376E+00  -3.2996241E+00  -1.2020906E+00
   1.0021000E-02  -1.5186499E+00  -3.6663462E+00  -1.2020906E+00
   1.2473000E-02   3.8921741E+00   0.0000000E+00  -1.9762906E+00
   1.2774000E-02  -1.7140892E+00   3.4944095E+00  -1.9762906E+00
   1.2506000E-02  -1.7140892E+00  -3.4944095E+00  -1.9762906E+00
   1.4724000E-02   3.6663481E+00   0.0000000E+00  -2.7207406E+00
   1.4778000E-02  -2.0575053E+00   3.0345938E+00  -2.7207406E+00
   1.6894000E-02   3.2996260E+00   0.0000000E+00  -3.4068282E+00
